Time	Epidemic	Message

445	3422
446	3422
447	3422
448	3422
449	3424
450	3425
451	3427
452	3429
453	3429
454	3430
455	3432
456	3433
457	3435
458	3435
459	3435
460	3435
461	3437
462	3439
463	3441
464	3442
465	3442
466	3442
467	3443
468	3446
469	3448
470	3449
471	3449
472	3451
473	3453
474	3454
475	3456
476	3456
477	3456
478	3456
479	3456
480	3456
481	3456
482	3456
483	3456
484	3456
485	3456
486	3456
487	3456
488	3456
489	3456
490	3456
491	3456
492	3456
493	3456
494	3456
495	3456
496	3456
497	3456
498	3456
499	3456
500	3456
501	3456
502	3456
503	3456
504	3456
505	3456
506	3456
507	3458
508	3459
509	3461
510	3462
511	3462
512	3463
513	3465
514	3466
515	3468
516	3468
517	3468
518	3468
519	3468
520	3468
521	3468
522	3468
523	3468
524	3468
525	3469
526	3471
527	3472
528	3474
529	3475
530	3475
531	3475
532	3475
533	3475
534	3475
535	3475
536	3475
537	3475
538	3477
539	3478
540	3480
541	3482
542	3482
543	3482
544	3482
545	3482
546	3482
547	3482
548	3482
549	3482
550	3483
551	3484
552	3485
553	3487
554	3488
555	3488
556	3488
557	3488
558	3488
559	3488
560	3488
561	3488
562	3489
563	3490
564	3492
565	3493
566	3496
567	3498
568	3500
569	3501
570	3503
571	3506
572	3507
573	3509
574	3512
575	3516
576	3519
577	3521
578	3522
579	3525
580	3527
581	3529
582	3530
583	3530
584	3530
585	3531
586	3533
587	3534
588	3536
589	3537
590	3538
591	3540
592	3541
593	3541
594	3541
595	3541
596	3542
597	3543
598	3545
599	3547
600	3547
601	3547
602	3547
603	3550
604	3551
605	3553
606	3553
607	3553
608	3553
609	3553
610	3553
611	3553
612	3553
613	3553
614	3553
615	3553
616	3553
617	3553
618	3553
619	3553
620	3555
621	3556
622	3558
623	3559
624	3559
625	3559
626	3559
627	3559
628	3559
629	3559
630	3559
631	3559
632	3559
633	3559
634	3559
635	3559
636	3559
637	3561
638	3563
639	3564
640	3566
641	3566
642	3566
643	3566
644	3566
645	3566
646	3566
647	3566
648	3566
649	3566
650	3568
651	3569
652	3571
653	3572
654	3572
655	3572
656	3572
657	3572
658	3572
659	3572
660	3572
661	3573
662	3575
663	3576
664	3578
665	3578
666	3578
667	3578
668	3578
669	3578
670	3578
671	3578
672	3578
673	3578
674	3578
675	3578
676	3578
677	3578
678	3578
679	3578
680	3578
681	3578
682	3578
683	3578
684	3579
685	3581
686	3582
687	3584
688	3584
689	3584
690	3584
691	3584
692	3584
693	3584
694	3584
695	3584
696	3584
697	3584
698	3584
699	3584
700	3584
701	3584
702	3584
703	3584
704	3584
705	3584
706	3584
707	3584
708	3584
709	3584
710	3584
711	3584
712	3584
713	3586
714	3588
715	3590
716	3591
717	3593
718	3596
719	3599
720	3603
721	3605
722	3605
723	3605
724	3605
725	3605
726	3605
727	3605
728	3605
729	3605
730	3605
731	3605
732	3605
733	3605
734	3605
735	3605
736	3606
737	3608
738	3609
739	3611
740	3611
741	3611
742	3611
743	3611
744	3611
745	3611
746	3611
747	3611
748	3611
749	3611
750	3611
751	3611
752	3611
753	3611
754	3613
755	3615
756	3616
757	3618
758	3618
759	3618
760	3618
761	3618
762	3618
763	3618
764	3618
765	3618
766	3618
767	3618
768	3618
769	3618
770	3618
771	3618
772	3618
773	3618
774	3618
775	3618
776	3618
777	3618
778	3618
779	3618
780	3618
781	3618
782	3618
783	3618
784	3618
785	3618
786	3618
787	3618
788	3618
789	3618
790	3618
791	3618
792	3618
793	3618
794	3618
795	3618
796	3618
797	3618
798	3618
799	3619
800	3621
801	3623
802	3625
803	3626
804	3628
805	3630
806	3632
807	3634
808	3635
809	3637
810	3639
811	3641
812	3642
813	3645
814	3646
815	3648
816	3650
817	3652
818	3654
819	3655
820	3657
821	3658
822	3659
823	3659
824	3659
825	3659
826	3659
827	3659
828	3660
829	3661
830	3663
831	3665
832	3666
833	3666
834	3667
835	3668
836	3671
837	3673
838	3673
839	3673
840	3673
841	3673
842	3673
843	3673
844	3673
845	3673
846	3674
847	3676
848	3677
849	3677
850	3677
851	3677
852	3678
853	3679
854	3681
855	3683
856	3684
857	3684
858	3684
859	3684
860	3684
861	3684
862	3684
863	3684
864	3684
865	3684
866	3684
867	3684
868	3684
869	3684
870	3684
871	3686
872	3690
873	3691
874	3694
875	3694
876	3696
877	3698
878	3699
879	3700
880	3700
881	3700
882	3700
883	3700
884	3700
885	3700
886	3700
887	3700
888	3702
889	3703
890	3705
891	3706
892	3706
893	3706
894	3707
895	3709
896	3711
897	3713
898	3713
899	3714
900	3716
901	3718
902	3720
903	3720
904	3720
905	3720
906	3720
907	3720
908	3720
909	3720
910	3720
911	3720
912	3722
913	3723
914	3725
915	3726
916	3726
917	3727
918	3728
919	3730
920	3731
921	3731
922	3731
923	3731
924	3731
925	3731
926	3731
927	3731
928	3731
929	3731
930	3731
931	3731
932	3731
933	3731
934	3731
935	3731
936	3731
937	3731
938	3731
939	3731
940	3731
941	3731
942	3731
943	3731
944	3731
945	3731
946	3731
947	3732
948	3734
949	3736
950	3737
951	3737
952	3738
953	3740
954	3741
955	3744
956	3744
957	3744
958	3746
959	3748
960	3749
961	3750
962	3750
963	3750
964	3750
965	3750
966	3750
967	3750
968	3751
969	3752
970	3752
971	3752
972	3752
973	3752
974	3752
975	3752
976	3752
977	3752
978	3752
979	3752
980	3752
981	3752
982	3752
983	3752
984	3752
985	3752
986	3752
987	3754
988	3756
989	3757
990	3758
991	3760
992	3762
993	3763
994	3765
995	3765
996	3765
997	3765
998	3765
999	3766
1000	3768
1001	3770
1002	3771
1003	3772
1004	3772
1005	3773
1006	3774
1007	3776
1008	3778
1009	3778
1010	3778
1011	3778
1012	3778
1013	3778
1014	3778
1015	3778
1016	3778
1017	3778
1018	3778
1019	3778
1020	3778
1021	3778
1022	3778
1023	3778
1024	3778
1025	3778
1026	3778
1027	3778
1028	3778
1029	3778
1030	3779
1031	3780
1032	3780
1033	3780
1034	3780
1035	3780
1036	3780
1037	3780
1038	3780
1039	3780
1040	3780
1041	3780
1042	3781
1043	3782
1044	3784
1045	3785
1046	3786
1047	3786
1048	3786
1049	3787
1050	3789
1051	3791
1052	3793
1053	3793
1054	3793
1055	3795
1056	3796
1057	3798
1058	3799
1059	3799
1060	3799
1061	3799
1062	3801
1063	3803
1064	3804
1065	3806
1066	3807
1067	3811
1068	3813
1069	3814
1070	3815
1071	3817
1072	3819
1073	3820
1074	3822
1075	3824
1076	3825
1077	3827
1078	3828
1079	3830
1080	3832
1081	3833
1082	3835
1083	3838
1084	3841
1085	3844
1086	3848
1087	3849
1088	3850
1089	3851
1090	3853
1091	3855
1092	3857
1093	3858
1094	3860
1095	3862
1096	3863
1097	3865
1098	3867
1099	3869
1100	3870
1101	3871
1102	3871
1103	3871
1104	3871
1105	3871
1106	3871
1107	3871
1108	3871
1109	3871
1110	3871
1111	3871
1112	3872
1113	3874
1114	3875
1115	3877
1116	3877
1117	3877
1118	3877
1119	3877
1120	3877
1121	3877
1122	3877
1123	3877
1124	3877
1125	3877
1126	3879
1127	3881
1128	3883
1129	3884
1130	3884
1131	3884
1132	3884
1133	3884
1134	3884
1135	3884
1136	3884
1137	3885
1138	3887
1139	3889
1140	3890
1141	3890
1142	3890
1143	3890
1144	3890
1145	3890
1146	3890
1147	3890
1148	3891
1149	3892
1150	3893
1151	3895
1152	3896
1153	3898
1154	3898
1155	3899
1156	3901
1157	3902
1158	3903
1159	3905
1160	3905
1161	3905
1162	3905
1163	3905
1164	3905
1165	3905
1166	3905
1167	3905
1168	3905
1169	3905
1170	3905
1171	3905
1172	3905
1173	3905
1174	3905
1175	3905
1176	3905
1177	3905
1178	3905
1179	3905
1180	3906
1181	3907
1182	3909
1183	3911
1184	3911
1185	3911
1186	3911
1187	3911
1188	3911
1189	3911
1190	3911
1191	3911
1192	3911
1193	3911
1194	3911
1195	3911
1196	3911
1197	3912
1198	3914
1199	3915
1200	3917
1201	3917
1202	3917
1203	3918
1204	3920
1205	3921
1206	3923
1207	3923
1208	3923
1209	3923
1210	3923
1211	3923
1212	3923
1213	3923
1214	3923
1215	3923
1216	3923
1217	3923
1218	3923
1219	3923
1220	3923
1221	3923
1222	3923
1223	3923
1224	3923
1225	3924
1226	3926
1227	3927
1228	3929
1229	3929
1230	3929
1231	3929
1232	3929
1233	3929
1234	3929
1235	3929
1236	3930
1237	3932
1238	3932
1239	3932
1240	3932
1241	3932
1242	3934
1243	3936
1244	3937
1245	3939
1246	3939
1247	3939
1248	3939
1249	3939
1250	3939
1251	3939
1252	3939
1253	3939
1254	3939
1255	3939
1256	3939
1257	3939
1258	3939
1259	3939
1260	3939
1261	3939
1262	3939
1263	3939
1264	3939
1265	3940
1266	3942
1267	3944
1268	3945
1269	3945
1270	3945
1271	3946
1272	3947
1273	3947
1274	3947
1275	3947
1276	3947
1277	3948
1278	3949
1279	3951
1280	3953
1281	3954
1282	3954
1283	3956
1284	3957
1285	3958
1286	3959
1287	3959
1288	3959
1289	3959
1290	3959
1291	3959
1292	3959
1293	3959
1294	3959
1295	3961
1296	3962
1297	3964
1298	3965
1299	3965
1300	3965
1301	3967
1302	3967
1303	3967
1304	3967
1305	3967
1306	3967
1307	3967
1308	3967
1309	3967
1310	3967
1311	3967
1312	3967
1313	3967
1314	3967
1315	3967
1316	3967
1317	3967
1318	3967
1319	3968
1320	3969
1321	3971
1322	3972
1323	3973
1324	3973
1325	3973
1326	3973
1327	3973
1328	3973
1329	3973
1330	3973
1331	3975
1332	3977
1333	3978
1334	3979
1335	3979
1336	3980
1337	3982
1338	3983
1339	3983
1340	3983
1341	3983
1342	3983
1343	3985
1344	3986
1345	3988
1346	3989
1347	3989
1348	3989
1349	3989
1350	3989
1351	3989
1352	3989
1353	3989
1354	3989
1355	3989
1356	3989
1357	3989
1358	3989
1359	3989
1360	3990
1361	3992
1362	3993
1363	3993
1364	3993
1365	3993
1366	3993
1367	3994
1368	3997
1369	3998
1370	4000
1371	4000
1372	4000
1373	4000
1374	4000
1375	4000
1376	4000
1377	4000
1378	4000
1379	4000
1380	4000
1381	4000
1382	4000
1383	4002
1384	4003
1385	4005
1386	4006
1387	4006
1388	4006
1389	4006
1390	4006
1391	4006
1392	4006
1393	4006
1394	4006
1395	4006
1396	4006
1397	4006
1398	4006
1399	4006
1400	4006
1401	4006
1402	4006
1403	4006
1404	4006
1405	4006
1406	4006
1407	4006
1408	4008
1409	4009
1410	4011
1411	4012
1412	4012
1413	4012
1414	4012
1415	4013
1416	4013
1417	4013
1418	4013
1419	4013
1420	4013
1421	4013
1422	4013
1423	4013
1424	4013
1425	4013
1426	4013
1427	4013
1428	4013
1429	4013
1430	4013
1431	4014
1432	4015
1433	4017
1434	4019
1435	4020
1436	4020
1437	4020
1438	4021
1439	4023
1440	4025
1441	4026
1442	4028
1443	4029
1444	4031
1445	4035
1446	4039
1447	4042
1448	4044
1449	4044
1450	4044
1451	4044
1452	4045
1453	4048
1454	4050
1455	4051
1456	4051
1457	4051
1458	4051
1459	4051
1460	4051
1461	4051
1462	4051
1463	4052
1464	4054
1465	4055
1466	4057
1467	4058
1468	4058
1469	4060
1470	4061
1471	4063
1472	4064
1473	4064
1474	4065
1475	4067
1476	4068
1477	4070
1478	4071
1479	4071
1480	4071
1481	4071
1482	4071
1483	4071
1484	4071
1485	4072
1486	4074
1487	4075
1488	4077
1489	4078
1490	4078
1491	4078
1492	4080
1493	4081
1494	4083
1495	4085
1496	4086
1497	4088
1498	4089
1499	4091
1500	4093
1501	4094
1502	4096
1503	4097
1504	4100
1505	4103
1506	4106
1507	4110
1508	4112
1509	4113
1510	4113
1511	4115
1512	4117
1513	4119
1514	4119
1515	4119
1516	4120
1517	4121
1518	4123
1519	4123
1520	4123
1521	4123
1522	4124
1523	4126
1524	4128
1525	4130
1526	4130
1527	4130
1528	4130
1529	4130
1530	4130
1531	4130
1532	4130
1533	4130
1534	4130
1535	4130
1536	4130
1537	4130
1538	4130
1539	4130
1540	4130
1541	4130
1542	4130
1543	4130
1544	4130
1545	4130
1546	4130
1547	4130
1548	4130
1549	4130
1550	4130
1551	4130
1552	4130
1553	4130
1554	4130
1555	4130
1556	4130
1557	4130
1558	4130
1559	4130
1560	4130
1561	4130
1562	4130
1563	4130
1564	4130
1565	4130
1566	4130
1567	4130
1568	4130
1569	4130
1570	4130
1571	4130
1572	4130
1573	4131
1574	4133
1575	4134
1576	4136
1577	4136
1578	4136
1579	4138
1580	4140
1581	4141
1582	4142
1583	4142
1584	4142
1585	4142
1586	4142
1587	4142
1588	4142
1589	4142
1590	4143
1591	4145
1592	4147
1593	4149
1594	4151
1595	4152
1596	4154
1597	4155
1598	4155
1599	4155
1600	4155
1601	4155
1602	4155
1603	4155
1604	4155
1605	4155
1606	4155
1607	4157
1608	4159
1609	4160
1610	4162
1611	4162
1612	4163
1613	4164
1614	4166
1615	4168
1616	4169
1617	4169
1618	4169
1619	4171
1620	4172
1621	4174
1622	4175
1623	4175
1624	4175
1625	4176
1626	4177
1627	4177
1628	4177
1629	4177
1630	4177
1631	4177
1632	4177
1633	4177
1634	4177
1635	4177
1636	4177
1637	4178
1638	4180
1639	4182
1640	4184
1641	4184
1642	4184
1643	4184
1644	4184
1645	4184
1646	4184
1647	4184
1648	4186
1649	4188
1650	4190
1651	4190
1652	4190
1653	4192
1654	4193
1655	4195
1656	4196
1657	4196
1658	4198
1659	4198
1660	4198
1661	4198
1662	4198
1663	4198
1664	4198
1665	4198
1666	4198
1667	4198
1668	4198
1669	4198
1670	4198
1671	4198
1672	4198
1673	4198
1674	4198
1675	4199
1676	4201
1677	4203
1678	4204
1679	4205
1680	4205
1681	4206
1682	4208
1683	4210
1684	4212
1685	4213
1686	4215
1687	4218
1688	4221
1689	4224
1690	4227
1691	4228
1692	4230
1693	4232
1694	4233
1695	4233
1696	4233
1697	4233
1698	4233
1699	4233
1700	4233
1701	4233
1702	4233
1703	4233
1704	4233
1705	4235
1706	4237
1707	4238
1708	4239
1709	4239
1710	4239
1711	4239
1712	4239
1713	4239
1714	4239
1715	4239
1716	4239
1717	4239
1718	4239
1719	4239
1720	4239
1721	4239
1722	4240
1723	4242
1724	4243
1725	4243
1726	4243
1727	4243
1728	4243
1729	4243
1730	4243
1731	4243
1732	4243
1733	4244
1734	4246
1735	4248
1736	4249
1737	4249
1738	4249
1739	4249
1740	4249
1741	4249
1742	4249
1743	4249
1744	4249
1745	4249
1746	4250
1747	4252
1748	4254
1749	4256
1750	4257
1751	4259
1752	4260
1753	4260
1754	4260
1755	4260
1756	4260
1757	4260
1758	4260
1759	4260
1760	4260
1761	4260
1762	4260
1763	4260
1764	4260
1765	4261
1766	4263
1767	4265
1768	4267
1769	4268
1770	4270
1771	4273
1772	4276
1773	4276
1774	4276
1775	4276
1776	4277
1777	4278
1778	4280
1779	4281
1780	4282
1781	4282
1782	4282
1783	4282
1784	4282
1785	4282
1786	4282
1787	4282
1788	4282
1789	4282
1790	4283
1791	4283
1792	4283
1793	4283
1794	4283
1795	4283
1796	4283
1797	4283
1798	4283
1799	4283
1800	4283
1801	4283
1802	4283
1803	4283
1804	4283
1805	4283
1806	4283
1807	4283
1808	4284
1809	4286
1810	4288
1811	4290
1812	4291
1813	4291
1814	4291
1815	4291
1816	4291
1817	4291
1818	4291
1819	4291
1820	4291
1821	4291
1822	4291
1823	4291
1824	4291
1825	4291
1826	4291
1827	4291
1828	4291
1829	4291
1830	4291
1831	4291
1832	4293
1833	4294
1834	4295
1835	4295
1836	4295
1837	4295
1838	4295
1839	4295
1840	4295
1841	4295
1842	4295
1843	4295
1844	4295
1845	4295
1846	4295
1847	4295
1848	4295
1849	4295
1850	4295
1851	4295
1852	4295
1853	4295
1854	4295
1855	4295
1856	4295
1857	4295
1858	4295
1859	4295
1860	4295
1861	4296
1862	4298
1863	4300
1864	4302
1865	4302
1866	4303
1867	4305
1868	4306
1869	4308
1870	4308
1871	4308
1872	4308
1873	4308
1874	4308
1875	4308
1876	4308
1877	4308
1878	4308
1879	4308
1880	4308
1881	4308
1882	4309
1883	4310
1884	4312
1885	4315
1886	4315
1887	4315
1888	4315
1889	4317
1890	4319
1891	4321
1892	4322
1893	4322
1894	4323
1895	4324
1896	4326
1897	4328
1898	4328
1899	4328
1900	4328
1901	4329
1902	4331
1903	4332
1904	4334
1905	4334
1906	4334
1907	4334
1908	4334
1909	4334
1910	4334
1911	4334
1912	4334
1913	4335
1914	4336
1915	4338
1916	4338
1917	4338
1918	4338
1919	4338
1920	4338
1921	4338
1922	4338
1923	4338
1924	4338
1925	4338
1926	4338
1927	4338
1928	4338
1929	4338
1930	4338
1931	4338
1932	4338
1933	4338
1934	4338
1935	4338
1936	4338
1937	4338
1938	4338
1939	4338
1940	4338
1941	4338
1942	4338
1943	4338
1944	4339
1945	4341
1946	4343
1947	4344
1948	4344
1949	4344
1950	4345
1951	4347
1952	4348
1953	4350
1954	4350
1955	4350
1956	4350
1957	4350
1958	4350
1959	4350
1960	4350
1961	4350
1962	4351
1963	4352
1964	4354
1965	4356
1966	4357
1967	4357
1968	4357
1969	4358
1970	4360
1971	4362
1972	4363
1973	4363
1974	4364
1975	4366
1976	4368
1977	4371
1978	4372
1979	4374
1980	4376
1981	4379
1982	4382
1983	4385
1984	4388
1985	4389
1986	4389
1987	4389
1988	4389
1989	4389
1990	4389
1991	4389
1992	4389
1993	4389
1994	4389
1995	4389
1996	4389
1997	4389
1998	4389
1999	4389
2000	4389
2001	4389
2002	4389
2003	4389
2004	4389
2005	4390
2006	4391
2007	4393
2008	4395
2009	4396
2010	4396
2011	4396
2012	4396
2013	4396
2014	4396
2015	4396
2016	4396
2017	4396
2018	4396
2019	4396
2020	4396
2021	4396
2022	4396
2023	4396
2024	4396
2025	4396
2026	4396
2027	4396
2028	4396
2029	4396
2030	4397
2031	4398
2032	4400
2033	4402
2034	4402
2035	4402
2036	4403
2037	4405
2038	4405
2039	4405
2040	4405
2041	4405
2042	4405
2043	4405
2044	4405
2045	4405
2046	4405
2047	4406
2048	4408
2049	4410
2050	4412
2051	4414
2052	4414
2053	4414
2054	4416
2055	4418
2056	4419
2057	4422
2058	4422
2059	4422
2060	4422
2061	4422
2062	4422
2063	4422
2064	4422
2065	4422
2066	4422
2067	4422
2068	4422
2069	4422
2070	4422
2071	4422
2072	4422
2073	4422
2074	4422
2075	4422
2076	4422
2077	4422
2078	4422
2079	4422
2080	4422
2081	4422
2082	4422
2083	4422
2084	4422
2085	4422
2086	4422
2087	4422
2088	4422
2089	4423
2090	4425
2091	4426
2092	4428
2093	4429
2094	4430
2095	4431
2096	4433
2097	4435
2098	4436
2099	4436
2100	4437
2101	4439
2102	4441
2103	4442
2104	4442
2105	4442
2106	4442
2107	4444
2108	4446
2109	4448
2110	4449
2111	4449
2112	4449
2113	4449
2114	4449
2115	4449
2116	4449
2117	4449
2118	4449
2119	4449
2120	4449
2121	4449
2122	4449
2123	4449
2124	4450
2125	4452
2126	4453
2127	4455
2128	4455
2129	4455
2130	4456
2131	4458
2132	4460
2133	4462
2134	4462
2135	4463
2136	4464
2137	4467
2138	4469
2139	4469
2140	4469
2141	4469
2142	4469
2143	4469
2144	4469
2145	4469
2146	4469
2147	4469
2148	4469
2149	4471
2150	4472
2151	4474
2152	4475
2153	4475
2154	4475
2155	4475
2156	4475
2157	4475
2158	4475
2159	4475
2160	4476
2161	4478
2162	4479
2163	4481
2164	4481
2165	4481
2166	4483
2167	4485
2168	4486
2169	4489
2170	4493
2171	4496
2172	4502
2173	4507
2174	4512
2175	4516
2176	4520
2177	4524
2178	4527
2179	4527
2180	4527
2181	4527
2182	4527
2183	4527
2184	4527
2185	4527
2186	4527
2187	4527
2188	4527
2189	4527
2190	4527
2191	4527
2192	4527
2193	4527
2194	4527
2195	4527
2196	4527
2197	4527
2198	4527
2199	4527
2200	4527
2201	4527
2202	4527
2203	4528
2204	4530
2205	4530
2206	4530
2207	4530
2208	4530
2209	4530
2210	4530
2211	4530
2212	4530
2213	4530
2214	4530
2215	4531
2216	4531
2217	4531
2218	4531
2219	4531
2220	4531
2221	4531
2222	4531
2223	4531
2224	4531
2225	4531
2226	4531
2227	4531
2228	4531
2229	4531
2230	4531
2231	4531
2232	4531
2233	4532
2234	4534
2235	4536
2236	4538
2237	4538
2238	4538
2239	4538
2240	4538
2241	4538
2242	4538
2243	4538
2244	4538
2245	4539
2246	4540
2247	4542
2248	4544
2249	4544
2250	4544
2251	4544
2252	4544
2253	4544
2254	4544
2255	4544
2256	4544
2257	4544
2258	4545
2259	4546
2260	4548
2261	4550
2262	4551
2263	4553
2264	4554
2265	4556
2266	4557
2267	4557
2268	4557
2269	4557
2270	4557
2271	4557
2272	4557
2273	4557
2274	4557
2275	4558
2276	4559
2277	4561
2278	4563
2279	4563
2280	4563
2281	4563
2282	4564
2283	4566
2284	4567
2285	4569
2286	4569
2287	4569
2288	4569
2289	4569
2290	4569
2291	4569
2292	4569
2293	4569
2294	4569
2295	4569
2296	4569
2297	4569
2298	4569
2299	4571
2300	4573
2301	4575
2302	4576
2303	4576
2304	4576
2305	4576
2306	4576
2307	4576
2308	4576
2309	4576
2310	4576
2311	4576
2312	4578
2313	4579
2314	4581
2315	4581
2316	4581
2317	4583
2318	4585
2319	4587
2320	4588
2321	4588
2322	4588
2323	4588
2324	4588
2325	4588
2326	4588
2327	4588
2328	4588
2329	4589
2330	4592
2331	4594
2332	4595
2333	4595
2334	4595
2335	4595
2336	4595
2337	4595
2338	4595
2339	4596
2340	4597
2341	4599
2342	4601
2343	4601
2344	4601
2345	4601
2346	4601
2347	4601
2348	4601
2349	4601
2350	4601
2351	4601
2352	4601
2353	4601
2354	4601
2355	4601
2356	4601
2357	4601
2358	4601
2359	4601
2360	4601
2361	4601
2362	4601
2363	4601
2364	4601
2365	4601
2366	4601
2367	4601
2368	4602
2369	4604
2370	4605
2371	4607
2372	4607
2373	4607
2374	4607
2375	4607
2376	4607
2377	4607
2378	4607
2379	4609
2380	4611
2381	4613
2382	4614
2383	4614
2384	4614
2385	4615
2386	4617
2387	4618
2388	4620
2389	4620
2390	4620
2391	4621
2392	4622
2393	4622
2394	4622
2395	4622
2396	4623
2397	4624
2398	4625
2399	4625
2400	4625
2401	4625
2402	4625
2403	4625
2404	4625
2405	4625
2406	4625
2407	4625
2408	4625
2409	4625
2410	4625
2411	4625
2412	4625
2413	4625
2414	4627
2415	4629
2416	4631
2417	4632
2418	4632
2419	4632
2420	4632
2421	4632
2422	4632
2423	4632
2424	4632
2425	4632
2426	4632
2427	4632
2428	4632
2429	4632
2430	4632
2431	4632
2432	4632
2433	4632
2434	4632
2435	4632
2436	4632
2437	4632
2438	4632
2439	4632
2440	4632
2441	4632
2442	4632
2443	4634
2444	4636
2445	4638
2446	4639
2447	4639
2448	4639
2449	4639
2450	4639
2451	4639
2452	4639
2453	4640
2454	4642
2455	4643
2456	4645
2457	4646
2458	4646
2459	4646
2460	4648
2461	4649
2462	4651
2463	4652
2464	4652
2465	4652
2466	4652
2467	4652
2468	4652
2469	4652
2470	4652
2471	4652
2472	4652
2473	4652
2474	4652
2475	4652
2476	4652
2477	4652
2478	4652
2479	4652
2480	4652
2481	4652
2482	4652
2483	4652
2484	4652
2485	4652
2486	4652
2487	4652
2488	4652
2489	4652
2490	4652
2491	4652
2492	4652
2493	4652
2494	4652
2495	4652
2496	4652
2497	4652
2498	4652
2499	4652
2500	4652
2501	4653
2502	4655
2503	4656
2504	4658
2505	4658
2506	4658
2507	4658
2508	4658
2509	4658
2510	4658
2511	4658
2512	4658
